RegionName,City,State,CountyName,name,SizeRank,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07
97305,Hayesville,OR,Marion,Hayesville-OR-97305,1909,235000,238450,235000,235000,239000,239450,240000,245000,255000,259950,260000,265000
97128,McMinnville,OR,Yamhill,McMinnville-OR-97128,1966,350000,335000,317000,325477,331077.5,329900,339900,344950,359450,385000,394900,389450
97527,Grants-Pass,OR,Josephine,Grants-Pass-OR-97527,2100,342900,332500,329700,320000,337000,339000,339900,349000,350000,359000,348450,339000
97526,Grants-Pass,OR,Josephine,Grants-Pass-OR-97526,2103,329000,337000,329095,329000,344250,329949.5,345000,335000,339900,332500,339000,335000
97322,Albany,OR,Linn,Albany-OR-97322,2191,263900,263200,263250,259900,258750,259900,249900,249000,239900,249900,249900,268900
97478,Springfield,OR,Lane,Springfield-OR-97478,2196,274000,268245,259000,251495,257365.5,255250,255500,259500,268990,279450,279900,295000
97404,Eugene,OR,Lane,Eugene-OR-97404,2246,292500,289900,299000,297000,299000,294900,299900,299900,315000,319500,309450,307450
97213,Portland,OR,Multnomah,Portland-OR-97213,2374,479900,459900,475000,475000,479500,480000,489950,489900,499900,490000,475000,475000
97233,Portland,OR,Multnomah,Portland-OR-97233,2387,284350,284900,279700,279250,279900,281250,287000,289000,297000,299900,299900,309900
97209,Portland,OR,Multnomah,Portland-OR-97209,2462,464900,450000,469000,478000,464500,455000,474450,489000,489000,463000,465900,469000
97211,Portland,OR,Multnomah,Portland-OR-97211,2483,499250,499900,519950,519900,499900,532400,574900,574900,572000,549900,525000,500000
97214,Portland,OR,Multnomah,Portland-OR-97214,2524,619500,625000,599950,599900,550000,550000,550000,550000,560000,562500,550000,564950
97236,Portland,OR,Multnomah,Portland-OR-97236,2574,299950,299950,299650,307450,313900,314998.5,319450,320000,329900,339900,349000,348500
97703,Bend,OR,Deschutes,Bend-OR-97703,2764,659450,670000,649950,657500,650000,665000,672475,665000,657000,659900,675000,679000
97420,Coos-Bay,OR,Coos,Coos-Bay-OR-97420,2796,202450,209000,215000,219450,215000,209000,199000,198000,219500,229000,226450,225000
97520,Ashland,OR,Jackson,Ashland-OR-97520,2821,499000,498000,495000,499000,499900,519000,535000,534500,511000,525000,549000,549000
97304,Salem,OR,Marion,Salem-OR-97304,2834,324997.5,325000,334900,344900,352450,350000,359500,354000,359900,357000,355000,350000
97355,Lebanon,OR,Linn,Lebanon-OR-97355,2876,239900,249900,244750,252000,262500,252900,265000,264000,266490,267500,272450,260000
97267,Oatfield,OR,Clackamas,Oatfield-OR-97267,2961,385000,375000,389450,399250,409900,400000,409900,399930,399100,394700,414900,404450
97603,Klamath-Falls,OR,Klamath,Klamath-Falls-OR-97603,2968,195000,204650,207000,210000,214500,227000,225000,209900,225000,232450,249000,249000
97266,Portland,OR,Multnomah,Portland-OR-97266,3039,292500,295250,299000,296750,299000,296750,299925,310000,319625,320000,326500,326000
97306,Salem,OR,Marion,Salem-OR-97306,3061,341150,335000,357000,369900,374900,379950,379900,379900,359000,359000,375000,375000
97203,Portland,OR,Multnomah,Portland-OR-97203,3087,359000,359000,365000,368000,374900,379900,369900,374950,374950,385000,379900,380000
97321,Albany,OR,Linn,Albany-OR-97321,3109,334950,334900,334900,339900,339900,339900,339900,339900,337500,342500,344950,349900
97471,Roseburg,OR,Douglas,Roseburg-OR-97471,3131,275000,269900,272200,270950,259000,259250,259700,260000,280000,277000,279900,279900
97008,Beaverton,OR,Washington,Beaverton-OR-97008,3242,399900,388900,379900,379700,399000,395000,407500,400000,404950,415500,420000,421997.5
97062,Tualatin,OR,Washington,Tualatin-OR-97062,3262,479399.5,489000,479999,474500,465000,489900,514450,514000,529000,534900,502450,499950
97070,Wilsonville,OR,Clackamas,Wilsonville-OR-97070,3355,439945,439990,434000,434900,429000,429945,425000,434990,434990,434990,429945,424945
97502,Central-Point,OR,Jackson,Central-Point-OR-97502,3373,229900,264450,262250,261200,269250,268400,265000,267900,285000,285000,288700,269900
97225,West-Haven-Sylvan,OR,Washington,West-Haven-Sylvan-OR-97225,3386,550000,537000,522450,525000,523750,512000,525000,544900,589000,629900,599000,587450
97220,Portland,OR,Multnomah,Portland-OR-97220,3409,332400,337450,339900,329947.5,330000,340000,350000,349950,349100,349900,349900,349900
97132,Newberg,OR,Yamhill,Newberg-OR-97132,3453,367350,359900,359900,359900,359900,375000,374900,375000,399900,419000,414900,399900
97068,West-Linn,OR,Clackamas,West-Linn-OR-97068,3560,639000,659000,664997.5,664997.5,676900,652500,679997.5,634999,615000,611950,629450,629922
97035,Lake-Oswego,OR,Clackamas,Lake-Oswego-OR-97035,3578,629900,622450,599000,599500,592000,587000,525000,537000,549450,565000,599000,585000
97086,Happy-Valley,OR,Clackamas,Happy-Valley-OR-97086,3646,575000,565000,569000,569900,569000,578950,599500,595000,599865,574900,574900,569900
97212,Portland,OR,Multnomah,Portland-OR-97212,3710,699900,699900,699000,675000,689450,649450,636950,689900,699900,696500,675000,677450
97005,Beaverton,OR,Washington,Beaverton-OR-97005,3766,334950,350000,345000,352500,369900,359900,389900,370000,384900,363750,355000,355000
97003,Beaverton,OR,Washington,Beaverton-OR-97003,3888,335000,345750,339950,349900,333900,329375,329700,339450,349900,349000,345000,349900
97601,Klamath-Falls,OR,Klamath,Klamath-Falls-OR-97601,3986,184950,185000,180500,174950,164950,159000,172000,189000,205000,227500,200000,225000
97838,Hermiston,OR,Umatilla,Hermiston-OR-97838,4202,220000,222500,225000,224655,225000,230000,232450,230000,240000,242000,249635,249635
97116,Forest-Grove,OR,Washington,Forest-Grove-OR-97116,4322,399999.5,412500,399000,395200,390500,402900,426500,422950,410900,409000,400000,399900
97333,Corvallis,OR,Benton,Corvallis-OR-97333,4358,379900,374950,379900,394000,399000,414000,399000,399000,387500,384950,395000,394900
97015,Clackamas,OR,Clackamas,Clackamas-OR-97015,4447,428895,429865,438500,419000,419000,439000,449925,459900,468497.5,469450,449900,439900
97470,Roseburg,OR,Douglas,Roseburg-OR-97470,4594,189000,199900,199700,199900,225000,225000,225000,229900,235000,239900,254900,249900
97140,Sherwood,OR,Washington,Sherwood-OR-97140,4739,450000,440000,471995,472000,479450,522500,519945,534990,549000,532495,489800,480000
97058,The-Dalles,OR,Wasco,The-Dalles-OR-97058,4832,259900,257000,249900,245000,242445,239900,272000,234050,249000,249000,264950,279000
97239,Portland,OR,Multnomah,Portland-OR-97239,4841,604499.5,649900,590000,549000,515000,525000,545000,545000,554500,549999,565232,549999.5
97754,Prineville,OR,Crook,Prineville-OR-97754,4879,257250,259900,269900,262500,260000,260000,274900,266900,255000,262500,275000,275450
97013,Canby,OR,Clackamas,Canby-OR-97013,4924,443000,439450,428350,425000,425000,419000,424700,422450,425000,434075,436700,435000
97801,Pendleton,OR,Umatilla,Pendleton-OR-97801,5012,175000,193500,187200,180450,177900,182450,177900,200000,208950,209900,209900,209900
97034,Lake-Oswego,OR,Clackamas,Lake-Oswego-OR-97034,5078,899000,899900,899000,924499.5,950000,949450,998500,949450,1014500,949000,949950,989700
97338,Dallas,OR,Polk,Dallas-OR-97338,5133,282250,287000,309900,322400,325000,332990,324500,323700,309900,310000,300849.5,314900
97078,Aloha,OR,Washington,Aloha-OR-97078,5212,349900,340000,345000,337000,329900,339250,339000,349999,350000,349900,350000,352000
97439,Florence,OR,Lane,Florence-OR-97439,5338,315000,305188,305000,305188,321926.5,326950,325000,300925,299900,299900,304000,299000
97031,Hood-River,OR,Hood River,Hood-River-OR-97031,5462,507000,532450,538500,533000,538000,525000,512450,523500,525000,525000,532000,544500
97103,Astoria,OR,Clatsop,Astoria-OR-97103,5501,289475,289950,299900,319950,317000,310000,315000,320000,328250,329000,329000,329000
97415,Brookings,OR,Curry,Brookings-OR-97415,5558,398800,399900,399000,399000,399450,389900,399000,389900,399900,410000,391450,399000
97055,Sandy,OR,Clackamas,Sandy-OR-97055,5638,350000,364975,369000,364850,357500,359900,348750,367450,375000,379900,380950,379950
97060,Troutdale,OR,Multnomah,Troutdale-OR-97060,5758,334999,329900,330950,349950,339900,329450,351500,362450,359900,349900,349975,359999
97424,Cottage-Grove,OR,Lane,Cottage-Grove-OR-97424,5767,249900,245000,244999,239900,239900,249250,252450,252450,255000,259950,255000,279900
97215,Portland,OR,Multnomah,Portland-OR-97215,5851,544900,549375,534450,527000,529000,599000,597450,588800,595000,598875,577450,562450
97051,Saint-Helens,OR,Columbia,Saint-Helens-OR-97051,6162,279450,280000,280000,282500,287500,278000,279000,289900,294000,293450,299900,299949.5
97210,Portland,OR,Multnomah,Portland-OR-97210,6199,759200,777000,749000,749450,699000,599000,584000,566950,585000,679950,795000,769900
97459,North-Bend,OR,Coos,North-Bend-OR-97459,6341,256000,267000,246750,230000,230000,230000,239000,227000,230500,239450,249500,255000
97524,Eagle-Point,OR,Jackson,Eagle-Point-OR-97524,6400,372450,375000,369900,365000,349900,392450,419000,432950,400000,416500,430000,419900
97216,Portland,OR,Multnomah,Portland-OR-97216,6407,319450,320000,319500,315000,315000,324900,324900,319475,325000,347450,356450,359900
97914,Ontario,OR,Malheur,Ontario-OR-97914,6420,156749.5,160200,169900,169999,174950,169000,149950,164200,171700,181999.5,172400,174900
97381,Silverton,OR,Marion,Silverton-OR-97381,6497,339900,324900,329000,349400,335000,342400,348900,324500,319400,349950,364999,382700
97038,Molalla,OR,Clackamas,Molalla-OR-97038,6636,318450,319900,312500,313700,313750,310000,313750,322450,329450,329999,364900,359499.5
97739,La-Pine,OR,Deschutes,La-Pine-OR-97739,6669,277450,277200,267000,270000,270000,269950,284450,281200,289000,270000,292500,279900
97386,Sweet-Home,OR,Linn,Sweet-Home-OR-97386,6809,215000,220000,214950,221400,217900,229000,224900,224900,208500,219950,229000,235000
97218,Portland,OR,Multnomah,Portland-OR-97218,6846,379900,362450,370784,374950,375000,397000,397000,399000,399450,399900,410000,437500
97367,Lincoln-City,OR,Lincoln,Lincoln-City-OR-97367,6861,289000,325000,329000,345000,335000,338313,325000,334950,345000,344900,344800,325000
97138,Seaside,OR,Clatsop,Seaside-OR-97138,6863,359000,345400,345900,359000,359000,399000,395000,415000,429000,429000,415000,412500
97141,Tillamook,OR,Tillamook,Tillamook-OR-97141,6903,256000,262450,262500,260000,269000,282000,275000,299000,299900,299700,299000,309900
97365,Newport,OR,Lincoln,Newport-OR-97365,6908,307500,315000,325000,312450,305000,289900,289950,319900,299500,303500,298500,299500
97814,Baker-City,OR,Baker,Baker-City-OR-97814,6924,165000,169900,165000,169900,165000,169900,159900,174900,179900,174700,169500,179700
97408,Eugene,OR,Lane,Eugene-OR-97408,7015,435000,442450,432450,414900,399000,406483,409783,419900,409000,400000,400033,414250
97056,Scappoose,OR,Columbia,Scappoose-OR-97056,7106,350000,354947.5,360995,367236,359995,349995,348947.5,352900,369900,370400,379900,399000
97205,Portland,OR,Multnomah,Portland-OR-97205,7165,459000,459000,465000,403500,389000,385000,379000,379000,409900,450000,475000,420000
97448,Junction-City,OR,Lane,Junction-City-OR-97448,7191,298950,299900,280000,289900,295000,292500,300000,300000,298000,295000,299900,299950
97027,Gladstone,OR,Clackamas,Gladstone-OR-97027,7330,339450,349950,349900,344945,337450,337450,349900,360000,379400,359999,382200,389900
97221,Portland,OR,Multnomah,Portland-OR-97221,7343,675000,699000,684500,700000,699900,699500,697000,690000,698000,650000,644200,650000
97741,Madras,OR,Jefferson,Madras-OR-97741,7490,205900,190000,202900,209900,209900,209900,219900,219990,219875,227500,245450,228250
97361,Monmouth,OR,Polk,Monmouth-OR-97361,7632,275000,269900,269900,277000,279450,315000,315900,324900,324900,325000,312500,313000
97023,Estacada,OR,Clackamas,Estacada-OR-97023,7688,389960,399000,389900,389900,386230,389960,390000,390000,399930,399900,409950,399700
97089,Damascus,OR,Clackamas,Damascus-OR-97089,7748,429900,459000,469900,469500,483950,488000,469900,472250,495900,499000,495845,499925
97479,Sutherlin,OR,Douglas,Sutherlin-OR-97479,7768,224900,225000,234500,235888,229900,229900,229700,227894,235000,235000,229000,265000
97862,Milton-Freewater,OR,Umatilla,Milton-Freewater-OR-97862,7813,159450,179000,162500,158450,156900,158000,179500,169103,177000,180000,187000,189900
97457,Myrtle-Creek,OR,Douglas,Myrtle-Creek-OR-97457,7922,169900,175500,165900,169900,160000,159750,160000,174500,174700,197450,189900,196950
97503,White-City,OR,Jackson,White-City-OR-97503,7958,228500,225450,235000,247450,249900,249900,249900,249900,259900,265000,275000,249900
97411,Bandon,OR,Coos,Bandon-OR-97411,8046,359500,359000,365000,370000,381500,399500,414000,378500,375000,375000,369000,369000
97530,Jacksonville,OR,Jackson,Jacksonville-OR-97530,8050,504900,499500,533750,549000,549950,585000,600000,627000,590000,575000,580000,575000
97487,Veneta,OR,Lane,Veneta-OR-97487,8269,255000,249900,254900,252400,249900,251000,259000,259900,259900,288250,289750,274900
97759,Sisters,OR,Deschutes,Sisters-OR-97759,8415,485000,485000,485000,495000,504250,492750,519000,506950,499000,529000,525000,538000
97760,Terrebonne,OR,Jefferson,Terrebonne-OR-97760,8497,354700,374900,389900,395000,429000,389900,376950,399900,407950,399900,429900,449995
97496,Winston,OR,Douglas,Winston-OR-97496,8614,199900,179900,184900,199900,199900,209500,209500,218500,216750,218500,218500,216750
97707,Bend,OR,Deschutes,Bend-OR-97707,8678,413800,479250,490000,499450,499949.5,479900,498000,475000,479900,475000,465000,439000
97146,Warrenton,OR,Clatsop,Warrenton-OR-97146,8716,315000,320000,324987.5,324937.5,315950,322400,347500,367450,349900,341200,334900,384450
97423,Coquille,OR,Coos,Coquille-OR-97423,8727,196500,195000,215000,215000,229000,193000,192000,193000,219900,217450,197000,197875
97048,Rainier,OR,Columbia,Rainier-OR-97048,8892,259500,250000,257500,247000,242450,254000,259500,277450,265000,295000,293800,277000
97467,Reedsport,OR,Douglas,Reedsport-OR-97467,9015,187450,185000,194900,217450,222450,210000,193200,179500,195000,195000,199000,221250
97016,Clatskanie,OR,Columbia,Clatskanie-OR-97016,9078,290000,289900,283950,282450,289900,287450,283950,282900,283950,279900,282900,285000
97394,Waldport,OR,Lincoln,Waldport-OR-97394,9103,292000,295000,279000,269000,279000,293000,291450,289450,279450,299900,290750,289500
97444,Gold-Beach,OR,Curry,Gold-Beach-OR-97444,9157,334000,340000,359900,382450,349000,349000,379950,380000,385000,380000,395000,395000
97720,Burns,OR,Harney,Burns-OR-97720,9454,99900,95000,92500,90000,90000,89950,99000,96000,107250,108750,105000,99000
97133,North-Plains,OR,Washington,North-Plains-OR-97133,9476,470950,475650,472450,466950,464900,463900,465900,469900,512000,472950,499000,477400
97624,Chiloquin,OR,Klamath,Chiloquin-OR-97624,9563,210000,210000,199000,217500,234900,229000,231950,195000,195000,195000,195000,200000
97231,Portland,OR,Multnomah,Portland-OR-97231,9659,537500,537500,545000,525000,520000,599000,575000,599000,649000,599000,624799,599000
97341,Depoe-Bay,OR,Lincoln,Depoe-Bay-OR-97341,9772,396850,409488,399900,422500,437250,452000,457000,449000,449000,459000,459000,436000
97111,Carlton,OR,Yamhill,Carlton-OR-97111,9895,399950,411950,399475,392000,383950,391975,392475,394900,396400,398150,403400,404200
97734,Culver,OR,Jefferson,Culver-OR-97734,9938,269000,265000,257250,239000,232450,228900,228900,234400,235900,245000,245950,249450
97136,Rockaway-Beach,OR,Tillamook,Rockaway-Beach-OR-97136,9965,322450,343850,346700,340550,350000,374500,352100,343400,350000,361999.5,359999,361950
97753,Powell-Butte,OR,Crook,Powell-Butte-OR-97753,10001,589000,638450,669450,677450,738000,669900,635000,629000,624450,644450,648850,619900
97498,Yachats,OR,Lincoln,Yachats-OR-97498,10010,372000,363500,350000,367500,379500,389000,372250,364250,375000,359500,359500,355000
97110,Cannon-Beach,OR,Clatsop,Cannon-Beach-OR-97110,10098,515000,499900,499000,496450,492000,499000,536950,560000,595000,597450,595000,595000
97130,Nehalem,OR,Tillamook,Nehalem-OR-97130,10110,479900,479950,459000,450000,450000,440000,440000,456000,474000,479500,478500,498000
97135,Cloverdale,OR,Tillamook,Cloverdale-OR-97135,10129,389900,399000,398900,410000,385600,392200,399900,415000,415000,384000,387000,399900
97149,Neskowin,OR,Tillamook,Neskowin-OR-97149,10153,475000,475000,462500,489900,514450,539000,538950,454975,425000,489900,499000,522450
84404,Ogden,UT,Weber,Ogden-UT-84404,524,204900,199900,210000,210000,219938.5,229900,234000,234950,235000,240950,250000,252450
84015,Clearfield,UT,Davis,Clearfield-UT-84015,638,229000,235900,229900,229949.5,242500,239950,250000,270000,267500,270000,269000,270000
84043,Lehi,UT,Utah,Lehi-UT-84043,1092,369990,384000,375000,374925,375000,389000,374950,380000,382425,366500,359900,351000
84041,Layton,UT,Davis,Layton-UT-84041,1227,248950,269000,259900,265000,265900,260000,267000,299450,295000,287000,294950,294900
84119,West-Valley-City,UT,Salt Lake,West-Valley-City-UT-84119,1413,229900,229450,235000,229900,234000,239900,240000,229000,249000,248769.5,249900,249450
84790,Saint-George,UT,Washington,Saint-George-UT-84790,1486,339900,339000,339900,345000,354900,358000,363950,374900,369650,366450,362000,364950
84770,Saint-George,UT,Washington,Saint-George-UT-84770,1544,312000,323000,319900,328950,319900,326900,334900,325000,337000,349000,317400,325000
84074,Tooele,UT,Tooele,Tooele-UT-84074,1567,262500,260000,254000,262700,263500,269900,278000,279900,294986.5,285950,289000,285000
84121,Cottonwood-Heights,UT,Salt Lake,Cottonwood-Heights-UT-84121,1589,495000,539950,529900,520000,549000,555000,488250,490000,519000,539450,550000,550000
84010,Bountiful,UT,Davis,Bountiful-UT-84010,1648,349000,319900,329950,354750,365000,327450,324000,339900,349000,344900,350000,365000
84321,Logan,UT,Cache,Logan-UT-84321,1790,229900,250249.5,248000,259280,255250,258250,268000,262750,271500,274900,274950,273400
84107,Murray,UT,Salt Lake,Murray-UT-84107,1931,260000,294652.5,290000,290000,309876,299950,300000,299900,315750,299800,309900,312079.5
84020,Draper,UT,Salt Lake,Draper-UT-84020,1943,515000,522450,491000,459999,475000,449999.5,471400,499900,489949.5,522200,530445,525000
84047,Midvale,UT,Salt Lake,Midvale-UT-84047,2002,278000,279900,279900,289000,289950,280000,289000,289950,291500,284950,289900,302450
84123,Taylorsville,UT,Salt Lake,Taylorsville-UT-84123,2097,284900,299900,284900,284900,281900,294450,289900,289900,274900,300000,308700,317500
84120,West-Valley-City,UT,Salt Lake,West-Valley-City-UT-84120,2167,240000,240000,245000,240000,240000,245000,249950,250000,264500,264950,265000,271500
84106,Salt-Lake-City,UT,Salt Lake,Salt-Lake-City-UT-84106,2190,349000,342450,339000,340000,361450,377000,362450,369900,359500,385000,394000,375000
84096,Herriman,UT,Salt Lake,Herriman-UT-84096,2215,355000,358900,364925,369900,363900,369050,364999,379900,390000,389500,383175,384900
84062,Pleasant-Grove,UT,Utah,Pleasant-Grove-UT-84062,2517,315000,325000,329900,325000,325000,324900,294900,318000,341000,357700,369900,359900
84067,Roy,UT,Weber,Roy-UT-84067,2630,219850,215000,215000,219500,219500,219950,220000,226000,230000,234000,242500,248000
84403,Ogden,UT,Weber,Ogden-UT-84403,2665,219000,222500,227650,219450,229900,214950,219000,225000,245000,229900,249900,258450
84003,American-Fork,UT,Utah,American-Fork-UT-84003,2681,429335.5,431495,416000,392990,442990,455000,492990,485995,409999.5,410000,419800,435000
84065,Riverton,UT,Salt Lake,Riverton-UT-84065,2811,399990,394950,393900,375400,389000,377900,378900,395500,399900,401900,419900,409000
84604,Provo,UT,Utah,Provo-UT-84604,2897,499900,499900,499000,499900,561300,574999,550700,554400,544450,529000,498000,448000
84081,West-Jordan,UT,Salt Lake,West-Jordan-UT-84081,2972,299950,302949.5,309950,314900,320000,329900,325000,329900,334900,335000,334500,359900
84095,South-Jordan,UT,Salt Lake,South-Jordan-UT-84095,3117,450000,478400,449950,449500,449900,439000,449900,476500,482425,509900,499900,509900
84129,Taylorsville,UT,Salt Lake,Taylorsville-UT-84129,3142,250000,262450,269900,269900,269900,264900,269900,270000,279450,285450,282500,299900
84058,Orem,UT,Utah,Orem-UT-84058,3176,313595,333490,333990,348213,340919,337384.5,317450,337384.5,339900,351182,353155.5,369000
84103,Salt-Lake-City,UT,Salt Lake,Salt-Lake-City-UT-84103,3412,654500,645000,600000,599900,629000,649700,680000,649900,649500,637400,659900,647450
84660,Spanish-Fork,UT,Utah,Spanish-Fork-UT-84660,3430,284900,294990,288900,299900,324900,324900,295000,328268,335000,329450,331950,328564
84057,Orem,UT,Utah,Orem-UT-84057,3432,265000,265000,259000,279938.5,302808.5,320995,323395,324990,314945,305000,320990,319990
84116,Salt-Lake-City,UT,Salt Lake,Salt-Lake-City-UT-84116,3575,219950,213450,225000,224900,234950,240000,250000,245499.5,238200,269000,269900,254900
84405,Washington-Terrace,UT,Weber,Washington-Terrace-UT-84405,3587,247400,232450,229450,249000,239450,249800,261500,237450,240000,248700,279900,277450
84118,Kearns,UT,Salt Lake,Kearns-UT-84118,3589,234900,235000,234900,234900,229800,239900,244450,240000,245000,256900,258000,264900
84115,South-Salt-Lake,UT,Salt Lake,South-Salt-Lake-UT-84115,3796,250000,274900,274900,260000,239000,259900,259900,264900,275000,284900,289450,297000
84037,Kaysville,UT,Davis,Kaysville-UT-84037,3830,459900,475000,484900,465000,449950,444900,434900,415950,462450,489950,489950,482450
84117,Holladay,UT,Salt Lake,Holladay-UT-84117,3960,497500,470000,467500,449950,449950,449900,470000,515000,574950,565000,553850,559000
84601,Provo,UT,Utah,Provo-UT-84601,4015,248950,250000,249950,249950,279000,263500,300000,259900,265950,263000,271500,273500
84070,Sandy,UT,Salt Lake,Sandy-UT-84070,4029,299000,299900,299948.5,325000,342450,345000,354950,349000,335000,350000,349450,336000
84078,Vernal,UT,Uintah,Vernal-UT-84078,4103,182000,185000,185000,189000,189900,189900,185000,189000,199900,195000,190000,196450
84084,West-Jordan,UT,Salt Lake,West-Jordan-UT-84084,4112,279900,274950,287450,299000,285000,275000,273500,289950,292500,295000,296450,305000
84663,Springville,UT,Utah,Springville-UT-84663,4167,290950,299900,299950,299900,314900,344950,325000,319900,315000,315391,322500,319400
84606,Provo,UT,Utah,Provo-UT-84606,4374,249950,255000,255000,252450,252450,246950,244900,249950,240000,249900,264077.5,274900
84102,Salt-Lake-City,UT,Salt Lake,Salt-Lake-City-UT-84102,4541,409950,434900,424450,399950,399900,450000,419900,389900,405000,359000,395000,369900
84009,South-Jordan,UT,Salt Lake,South-Jordan-UT-84009,4585,369000,369000,374810,369900,368215.5,359900,352900,369900,369150,364949.5,369900,389000
84105,Salt-Lake-City,UT,Salt Lake,Salt-Lake-City-UT-84105,4587,448500,449900,449900,410000,422500,429900,449500,435000,469000,475000,475000,464000
84094,Sandy,UT,Salt Lake,Sandy-UT-84094,4623,297500,305000,299000,302499.5,305000,299000,307450,310000,336000,349900,329900,330000
84109,East-Millcreek,UT,Salt Lake,East-Millcreek-UT-84109,4777,489000,479000,463750,459500,485000,459950,469990,516470,519450,499900,517950,504950
84092,Sandy,UT,Salt Lake,Sandy-UT-84092,4867,585000,620000,590000,594500,615000,629900,632600,645200,610000,625000,612000,624948.5
84780,Washington,UT,Washington,Washington-UT-84780,4893,328900,325000,326450,334450,339950,347450,359950,359900,362740,369900,362900,364995
84302,Brigham-City,UT,Box Elder,Brigham-City-UT-84302,5179,237750,248450,250000,225000,225500,227950,225000,225000,216700,216700,239450,240000
84044,Magna,UT,Salt Lake,Magna-UT-84044,5212,234999,234700,229900,239894,232400,239900,244950,245000,249950,250000,250000,249900
84098,Park-City,UT,Summit,Park-City-UT-84098,5302,1075000,1200000,1250000,1299750,1297497.5,1300000,1299000,1270000,1199000,1200000,1249000,1270000
84721,Cedar-City,UT,Iron,Cedar-City-UT-84721,5341,215000,207153,229000,225950,234900,224312,230000,230000,229000,223750,229000,235000
84124,Holladay,UT,Salt Lake,Holladay-UT-84124,5460,435000,439900,467000,499900,499900,500000,514894,500000,543950,522500,502500,499900
84040,Layton,UT,Davis,Layton-UT-84040,5537,319000,327750,307900,329000,320000,327450,359400,359900,364900,359900,366500,369450
84108,Salt-Lake-City,UT,Salt Lake,Salt-Lake-City-UT-84108,5572,637000,670000,624900,599000,611950,699000,689000,649000,649000,679900,674900,697000
84005,Eagle-Mountain,UT,Utah,Eagle-Mountain-UT-84005,5580,299900,301999,309970,314000,314475,317900,320430,314950,321999,328999,327940,328000
84128,West-Valley-City,UT,Salt Lake,West-Valley-City-UT-84128,5622,262450,259900,273950,250000,281499.5,289900,264602,269900,289438.5,286900,299900,293875
84075,Syracuse,UT,Davis,Syracuse-UT-84075,5669,335000,320950,329950,322990,319900,320000,320000,349000,349900,345000,344900,349900
84651,Payson,UT,Utah,Payson-UT-84651,5790,285000,329760,329760,324900,317450,314950,284500,285900,329000,332900,332900,329900
84093,Sandy,UT,Salt Lake,Sandy-UT-84093,5837,529000,480000,499450,499900,526950,497450,492500,499418.5,499900,475000,479000,509950
84045,Saratoga-Springs,UT,Utah,Saratoga-Springs-UT-84045,5849,329900,334945,339990,342835,344900,342000,342392.5,336990,340000,351495,358900,359900
84720,Cedar-City,UT,Iron,Cedar-City-UT-84720,5927,257900,250000,264450,269900,259900,259900,269000,265000,269950,269950,265000,259950
84032,Heber-City,UT,Wasatch,Heber-City-UT-84032,5944,599900,599250,599000,599450,624950,639900,639900,639900,627000,615500,572330,579900
84054,North-Salt-Lake,UT,Davis,North-Salt-Lake-UT-84054,6103,349900,349900,358923,325000,337500,329900,361999.5,359999,359900,369000,360000,367400
84025,Farmington,UT,Davis,Farmington-UT-84025,6128,375000,427450,450000,450000,450000,419000,429000,444900,399900,410000,399900,424900
84097,Orem,UT,Utah,Orem-UT-84097,6148,367500,389450,384900,384900,394000,399250,346500,384900,392450,407450,376500,389900
84737,Hurricane,UT,Washington,Hurricane-UT-84737,6151,299500,299500,295450,298000,299900,299999,299000,299800,299900,319900,322449.5,329160
84014,Centerville,UT,Davis,Centerville-UT-84014,7022,322400,324900,341950,347900,350000,349450,359900,375000,379000,349800,349800,359900
84501,Price,UT,Carbon,Price-UT-84501,7374,133000,130000,145000,145000,130000,134937,133968.5,139950,140000,135000,132500,140000
84087,Woods-Cross,UT,Davis,Woods-Cross-UT-84087,7755,277400,279950,277000,290500,281950,285000,306950,322450,295000,324000,321500,335000
84066,Roosevelt,UT,Duchesne,Roosevelt-UT-84066,7836,186000,186000,188000,189900,199900,188000,199000,196450,180950,180950,179450,179000
84335,Smithfield,UT,Cache,Smithfield-UT-84335,8026,297900,293155,299000,307000,299900,310999.5,313450,329000,314050,319900,335050,339000
84337,Tremonton,UT,Box Elder,Tremonton-UT-84337,8112,218950,224900,233950,233950,227500,225500,224900,241500,279900,279900,264900,289900
84060,Park-City,UT,Summit,Park-City-UT-84060,8295,1900000,1995000,1998500,2247500,2271450,2273225,2145000,1999499.5,1950000,1899000,1850000,1850000
84029,Grantsville,UT,Tooele,Grantsville-UT-84029,8356,294450,300423,332270,339500,315550,315275,300211.5,329900,327450,325450,340000,360604
84655,Santaquin,UT,Utah,Santaquin-UT-84655,8504,294900,285000,276697,269900,269900,265000,278700,289900,289900,299900,321450,329990
84101,Salt-Lake-City,UT,Salt Lake,Salt-Lake-City-UT-84101,8588,334850,349000,387450,394000,389900,389900,387450,375000,399900,397900,399900,349500
84738,Ivins,UT,Washington,Ivins-UT-84738,8656,360000,399900,362450,403700,412500,404900,419900,379900,389900,414000,409000,421950
84653,Salem,UT,Utah,Salem-UT-84653,9005,475400,443542.5,399999.5,399999.5,390000,419000,424900,499900,499800,439000,418500,418000
84315,Hooper,UT,Weber,Hooper-UT-84315,9149,357450,354900,365900,365000,365400,365400,365650,365400,370000,370000,372500,389450
